Main Set,Subset,Card Number,Card Name,Is insert
2026 Topps Mint Marvel,Chrome Variation,37,Juggernaut,TRUE
2026 Topps Mint Marvel,Chrome Variation,38,Cable,TRUE
2026 Topps Mint Marvel,Chrome Variation,39,Doomasaur,TRUE
2026 Topps Mint Marvel,Chrome Variation,40,Ant-Man,TRUE
2026 Topps Mint Marvel,Chrome Variation,41,Mephisto,TRUE
2026 Topps Mint Marvel,Chrome Variation,42,Wasp,TRUE
2026 Topps Mint Marvel,Chrome Variation,43,Hobgoblin,TRUE
2026 Topps Mint Marvel,Chrome Variation,44,Rocket Raccoon,TRUE
2026 Topps Mint Marvel,Chrome Variation,45,Black Winter,TRUE
2026 Topps Mint Marvel,Chrome Variation,46,Iron Fist,TRUE
2026 Topps Mint Marvel,Chrome Variation,47,Jubilee,TRUE
2026 Topps Mint Marvel,Chrome Variation,48,Gwenpool,TRUE
2026 Topps Mint Marvel,Chrome Variation,49,Ms. Marvel,TRUE
2026 Topps Mint Marvel,Chrome Variation,50,She-Hulk,TRUE
2026 Topps Mint Marvel,Chrome Variation,51,Blue Marvel,TRUE
2026 Topps Mint Marvel,Chrome Variation,52,Cloak & Dagger,TRUE
2026 Topps Mint Marvel,Chrome Variation,53,Major League Venom,TRUE
2026 Topps Mint Marvel,Chrome Variation,54,Mighty Thor,TRUE
2026 Topps Mint Marvel,Chrome Variation,55,The Prowler,TRUE
2026 Topps Mint Marvel,Chrome Variation,56,Blade,TRUE
2026 Topps Mint Marvel,Chrome Variation,57,Emma Frost,TRUE
2026 Topps Mint Marvel,Chrome Variation,58,Black Bolt,TRUE
2026 Topps Mint Marvel,Chrome Variation,59,Gambit,TRUE
2026 Topps Mint Marvel,Chrome Variation,60,Vision,TRUE
2026 Topps Mint Marvel,Chrome Variation,61,Iceman,TRUE
2026 Topps Mint Marvel,Chrome Variation,62,Taskmaster,TRUE
2026 Topps Mint Marvel,Chrome Variation,63,Magik,TRUE
2026 Topps Mint Marvel,Chrome Variation,64,Silver Sable,TRUE
2026 Topps Mint Marvel,Chrome Variation,65,Ultron,TRUE
2026 Topps Mint Marvel,Chrome Variation,66,Black Widow,TRUE
2026 Topps Mint Marvel,Chrome Variation,67,Spider-Man Noir,TRUE
2026 Topps Mint Marvel,Chrome Variation,68,Black Cat,TRUE
2026 Topps Mint Marvel,Chrome Variation,69,Mister Fantastic,TRUE
2026 Topps Mint Marvel,Chrome Variation,70,Kate Bishop,TRUE
2026 Topps Mint Marvel,Chrome Variation,71,Phantom Rider,TRUE
2026 Topps Mint Marvel,Chrome Variation,72,Hawkeye,TRUE
2026 Topps Mint Marvel,Chrome Variation,73,Spider-Girl,TRUE
2026 Topps Mint Marvel,Chrome Variation,74,Invisible Woman,TRUE
2026 Topps Mint Marvel,Chrome Variation,75,Captain America (Sam Wilson),TRUE
2026 Topps Mint Marvel,Chrome Variation,76,Daredevil,TRUE
2026 Topps Mint Marvel,Chrome Variation,77,Shang-Chi,TRUE
2026 Topps Mint Marvel,Chrome Variation,78,Bullseye,TRUE
2026 Topps Mint Marvel,Chrome Variation,79,Sentry,TRUE
2026 Topps Mint Marvel,Chrome Variation,80,Howard the Duck,TRUE
2026 Topps Mint Marvel,Chrome Variation,81,Beast,TRUE
2026 Topps Mint Marvel,Chrome Variation,82,Iron Patriot,TRUE
2026 Topps Mint Marvel,Chrome Variation,83,Gamora,TRUE
2026 Topps Mint Marvel,Chrome Variation,84,Killmonger,TRUE
2026 Topps Mint Marvel,Chrome Variation,85,Rogue,TRUE
2026 Topps Mint Marvel,Chrome Variation,86,Wonder Man,TRUE
2026 Topps Mint Marvel,Chrome Variation,87,Human Torch,TRUE
2026 Topps Mint Marvel,Chrome Variation,88,Kitty Pryde,TRUE
2026 Topps Mint Marvel,Chrome Variation,89,Nova,TRUE
2026 Topps Mint Marvel,Chrome Variation,90,Doctor Strange,TRUE
2026 Topps Mint Marvel,Chrome Variation,91,Adam Warlock,TRUE
2026 Topps Mint Marvel,Chrome Variation,92,Doctor Octopus,TRUE
2026 Topps Mint Marvel,Chrome Variation,93,Kingpin,TRUE
2026 Topps Mint Marvel,Chrome Variation,94,Captain Marvel,TRUE
2026 Topps Mint Marvel,Chrome Variation,95,Odin,TRUE
2026 Topps Mint Marvel,Chrome Variation,96,Star-Lord,TRUE
2026 Topps Mint Marvel,Chrome Variation,97,Nightcrawler,TRUE
2026 Topps Mint Marvel,Chrome Variation,98,Annihilus,TRUE
2026 Topps Mint Marvel,Chrome Variation,99,Ghost Rider,TRUE
2026 Topps Mint Marvel,Chrome Variation,100,Electro,TRUE
2026 Topps Mint Marvel,Chrome Variation,101,Black Panther,TRUE
2026 Topps Mint Marvel,Chrome Variation,102,Venom,TRUE
2026 Topps Mint Marvel,Chrome Variation,103,Spider-Man,TRUE
2026 Topps Mint Marvel,Chrome Variation,104,Cyclops,TRUE
2026 Topps Mint Marvel,Chrome Variation,105,Sabretooth,TRUE
2026 Topps Mint Marvel,Chrome Variation,106,Loki,TRUE
2026 Topps Mint Marvel,Chrome Variation,107,Storm,TRUE
2026 Topps Mint Marvel,Chrome Variation,108,Jean Grey,TRUE
2026 Topps Mint Marvel,Chrome Variation,109,Silver Surfer,TRUE
2026 Topps Mint Marvel,Chrome Variation,110,Captain America,TRUE
2026 Topps Mint Marvel,Chrome Variation,111,Miles Morales,TRUE
2026 Topps Mint Marvel,Chrome Variation,112,Hulk,TRUE
2026 Topps Mint Marvel,Chrome Variation,113,Thor,TRUE
2026 Topps Mint Marvel,Chrome Variation,114,Apocalypse,TRUE
2026 Topps Mint Marvel,Chrome Variation,115,Moon Knight,TRUE
2026 Topps Mint Marvel,Chrome Variation,116,Galactus,TRUE
2026 Topps Mint Marvel,Chrome Variation,117,Thanos,TRUE
2026 Topps Mint Marvel,Chrome Variation,118,Iron Man,TRUE
2026 Topps Mint Marvel,Chrome Variation,119,Namor,TRUE
2026 Topps Mint Marvel,Chrome Variation,120,Spider-Woman,TRUE
2026 Topps Mint Marvel,Chrome Variation,121,Wolverine,TRUE
2026 Topps Mint Marvel,Chrome Variation,122,Doctor Doom,TRUE
2026 Topps Mint Marvel,Chrome Variation,123,Jeff the Land Shark,TRUE
2026 Topps Mint Marvel,Chrome Variation,124,Professor X,TRUE
2026 Topps Mint Marvel,Chrome Variation,125,Magneto,TRUE
2026 Topps Mint Marvel,SDCC EXCLUSIVE,SDCC-S,Spider-Man,TRUE
2026 Topps Mint Marvel,SDCC EXCLUSIVE,SDCC-H,Hulk,TRUE
2026 Topps Mint Marvel,SDCC EXCLUSIVE,SDCC-P,Punisher,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-1,Knull,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-2,Venom,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-3,Major League Venom,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-4,Scorpion,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-5,Riot,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-6,Carnage,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-7,Agent Venom,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-8,Mania,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-9,Scream,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-10,She-Venom,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-11,Symbiote Spider-Man 2099,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-12,Silence,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-13,Venom 2099,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-14,Agony,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-15,Jeff the Venomized Land Shark,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-16,Phage,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-17,Sleeper,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-18,Scorn,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-19,Grendel,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-20,Wolverine,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-21,Lasher,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-22,Toxin,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-23,Anti-Venom,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-24,Red Goblin,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-25,Spider-Man,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-26,Mary Jane,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-27,Misery,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-28,Black Cat,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-29,Widow,TRUE
2026 Topps Mint Marvel,Mass Symbiiote Take Over,MS-30,Loki,TRUE
2026 Topps Mint Marvel,Cerebro,1,Professor X,TRUE
2026 Topps Mint Marvel,Cerebro,2,Quicksilver,TRUE
2026 Topps Mint Marvel,Cerebro,3,Hulk,TRUE
2026 Topps Mint Marvel,Cerebro,4,Doctor Doom,TRUE
2026 Topps Mint Marvel,Cerebro,5,Wolverine,TRUE
2026 Topps Mint Marvel,Cerebro,6,Blade,TRUE
2026 Topps Mint Marvel,Cerebro,7,Scarlet Witch,TRUE
2026 Topps Mint Marvel,Cerebro,8,Havok,TRUE
2026 Topps Mint Marvel,Cerebro,9,Doctor Strange,TRUE
2026 Topps Mint Marvel,Cerebro,10,Storm,TRUE
2026 Topps Mint Marvel,Cerebro,11,Cable,TRUE
2026 Topps Mint Marvel,Cerebro,12,The Thing,TRUE
2026 Topps Mint Marvel,Cerebro,13,Rogue,TRUE
2026 Topps Mint Marvel,Cerebro,14,Moon Knight,TRUE
2026 Topps Mint Marvel,Cerebro,15,Magneto,TRUE
2026 Topps Mint Marvel,Cerebro,16,Kitty Pryde,TRUE
2026 Topps Mint Marvel,Cerebro,17,Ghost Rider,TRUE
2026 Topps Mint Marvel,Cerebro,18,Iceman,TRUE
2026 Topps Mint Marvel,Cerebro,19,Jean Grey,TRUE
2026 Topps Mint Marvel,Cerebro,20,Miles Morales,TRUE
2026 Topps Mint Marvel,Cerebro,21,Forge,TRUE
2026 Topps Mint Marvel,Cerebro,22,Mister Fantastic,TRUE
2026 Topps Mint Marvel,Cerebro,23,Cyclops,TRUE
2026 Topps Mint Marvel,Cerebro,24,Angel,TRUE
2026 Topps Mint Marvel,Cerebro,25,Captain America,TRUE
2026 Topps Mint Marvel,Cerebro,26,Thanos,TRUE
2026 Topps Mint Marvel,Cerebro,27,Nightcrawler,TRUE
2026 Topps Mint Marvel,Cerebro,28,Beast,TRUE
2026 Topps Mint Marvel,Cerebro,29,Mystique,TRUE
2026 Topps Mint Marvel,Cerebro,30,Hope Summers,TRUE
2026 Topps Mint Marvel,Cerebro,31,X-23,TRUE
2026 Topps Mint Marvel,Cerebro,32,Apocalypse,TRUE
2026 Topps Mint Marvel,Cerebro,33,Colossus,TRUE
2026 Topps Mint Marvel,Cerebro,34,Sabretooth,TRUE
2026 Topps Mint Marvel,Cerebro,35,Legion,TRUE
2026 Topps Mint Marvel,Cerebro,36,Gambit,TRUE
2026 Topps Mint Marvel,Cerebro,37,Human Torch,TRUE
2026 Topps Mint Marvel,Cerebro,38,Polaris,TRUE
2026 Topps Mint Marvel,Cerebro,39,Domino,TRUE
2026 Topps Mint Marvel,Cerebro,40,Phoenix,TRUE
2026 Topps Mint Marvel,Cerebro,41,Daredevil,TRUE
2026 Topps Mint Marvel,Cerebro,42,Rachel Summers,TRUE
2026 Topps Mint Marvel,Cerebro,43,Thor,TRUE
2026 Topps Mint Marvel,Cerebro,44,Magik,TRUE
2026 Topps Mint Marvel,Cerebro,45,Jubilee,TRUE
2026 Topps Mint Marvel,Cerebro,46,Emma Frost,TRUE
2026 Topps Mint Marvel,Cerebro,47,Psylocke,TRUE
2026 Topps Mint Marvel,Cerebro,48,Bishop,TRUE
2026 Topps Mint Marvel,Cerebro,49,Juggernaut,TRUE
2026 Topps Mint Marvel,Cerebro,50,Spider-Man,TRUE
2026 Topps Mint Marvel,Cerebro,51,Black Widow,TRUE
2026 Topps Mint Marvel,Cerebro,52,Venom,TRUE
2026 Topps Mint Marvel,Cerebro,53,Onslaught,TRUE
2026 Topps Mint Marvel,Cerebro,54,Invisible Woman,TRUE
2026 Topps Mint Marvel,Cerebro,55,Black Panther,TRUE
2026 Topps Mint Marvel,Marvel Cut Signature,CS-SL,Stan Lee,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Comic Creators,CA-AK,Adam Kubert,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Comic Creators,CA-AG,Adi Granov,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Comic Creators,CA-ANK,Andy Kubert,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Comic Creators,CA-AAD,Arthur Adams,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Comic Creators,CA-BS,Bill Sienkiewicz,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Comic Creators,CA-CY,Christopher Yost,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Comic Creators,CA-CK,Craig Kyle,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Comic Creators,CA-DCT,Donny Cates,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Comic Creators,CA-FM,Frank Miller,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Comic Creators,CA-GC,Greg Capullo,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Comic Creators,CA-JAA,Jason Aaron,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Comic Creators,CA-JH,Jonathan Hickman,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Comic Creators,CA-JC,Joshua Cassara,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Comic Creators,CA-LP,Lucio Parrillo,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Comic Creators,CA-MS,Marc Silvestri,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Comic Creators,CA-MB,Mark Brooks,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Comic Creators,CA-MBA,Mark Bagley,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Comic Creators,CA-MZ,Mike Zeck,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Comic Creators,CA-PM,Paco Medina,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Comic Creators,CA-RRS,Rod Reis,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Comic Creators,CA-RO,Ryan Ottley,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Comic Creators,CA-RS,Ryan Stegman,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Comic Creators,CA-SW,Scott Williams,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Comic Creators,CA-SM,Steve McNiven,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Comic Creators,CA-TD,Tony Daniel,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Comic Creators,CA-WP,Whilce Portacio,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Comic Creators,CA-ZW,Zeb Wells,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Marvel Studios,CA-BC,Bradley Cooper - Rocket - Guardians of the Galaxy Vol. 2,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Marvel Studios,CA-HS,Hailee Steinfeld - Kate Bishop - Hawkeye,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Marvel Studios,CA-HJ,Hugh Jackman - Wolverine - Deadpool & Wolverine,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Marvel Studios,CA-OI,Oscar Isaac - Moon Knight - Moon Knight,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Marvel Studios,CA-SLJ,Samuel L. Jackson - Nick Fury - Marvel's The Avengers,TRUE
2026 Topps Mint Marvel,Chrome Autographs - Marvel Studios,CA-VDO,Vincent D'Onofrio - Mayor Wilson Fisk - Daredevil: Born Again,TRUE
2026 Topps Mint Marvel,Spider-Man Comic Cuts,CC-ASM5,The Amazing Spider-Man (1963) #5,TRUE
2026 Topps Mint Marvel,Spider-Man Comic Cuts,CC-ASM16,The Amazing Spider-Man (1963) #16,TRUE
2026 Topps Mint Marvel,Spider-Man Comic Cuts,CC-ASM20,The Amazing Spider-Man (1963) #20,TRUE
2026 Topps Mint Marvel,Spider-Man Comic Cuts,CC-DD16,Daredevil (1964) #16,TRUE
2026 Topps Mint Marvel,Spider-Man Comic Cuts,CC-UXM35,Uncanny X-Men (1963) #35,TRUE
2026 Topps Mint Marvel,Spider-Man Comic Cuts,CC-ASM100,The Amazing Spider-Man (1963) #100,TRUE
2026 Topps Mint Marvel,Spider-Man Comic Cuts,CC-ASM101,The Amazing Spider-Man (1963) #101,TRUE
2026 Topps Mint Marvel,Spider-Man Comic Cuts,CC-ASM134,The Amazing Spider-Man (1963) #134,TRUE
2026 Topps Mint Marvel,Spider-Man Comic Cuts,CC-MTU27,Marvel Team-Up (1972) #27,TRUE
2026 Topps Mint Marvel,Spider-Man Comic Cuts,CC-MTUA1,Marvel Team-Up Annual (1976) #1,TRUE
